id	ec_numbers
MNXR164162	3.2.2.17
MNXR164163	1.14.14
MNXR164164	
MNXR164165	1.14.14
MNXR164166	1.14.14.73
MNXR164167	
MNXR164168	4.4.1.37
MNXR164169	
MNXR164170	4.4.1.37
MNXR164171	4.99.1.12
MNXR164172	1.14.14.74
MNXR164173	1.14.14.75
MNXR164174	1.14.14.73
MNXR164175	1.14.14.M19
MNXR164176	1.14.14.M19
MNXR164177	1.14.14.M19
MNXR164178	1.14.14.M19
MNXR164179	1.14.19.M18
MNXR164180	1.14.19.M18
MNXR164181	6.2.1.53
MNXR164182	1.3.8.14
MNXR164183	1.14.19.56
MNXR164184	6.2.1.53
MNXR164185	6.2.1.53
MNXR164186	1.3.8.14
MNXR164187	1.3.8.14
MNXR164188	1.14.19.57
MNXR164189	3.1.2
MNXR164190	4.1.1
MNXR164191	1.14.19.M18
MNXR164192	1.14.19.M18
MNXR164193	3.1.2
MNXR164194	
MNXR164195	
MNXR164196	
MNXR164197	2.3.1
MNXR164198	
MNXR164199	1.14.99.59
MNXR164200	
MNXR164201	
MNXR164202	
MNXR164203	1.14.19.M18
MNXR164204	1.14.19.M18
MNXR164205	1.14.19.M18
MNXR164206	
MNXR164207	1.14.19.M18
MNXR164208	1.14.19.M18
MNXR164209	1.14.19.M18
MNXR164210	1.14.19.M18
MNXR164211	1.14.19.M18
MNXR164212	1.14.19.M18
MNXR164213	1.14.19.M18
MNXR164214	2.1.1
MNXR164215	
MNXR164216	2.4.1.M32
MNXR164217	1.3.99.39
MNXR164218	1.3.99.40
MNXR164219	2.3.2.5
MNXR164220	
MNXR164221	3.4.19.6
MNXR164222	3.4.19.6
MNXR164223	1.14.15.24
MNXR164224	2.4.1.M35
MNXR164225	2.4.1.M35
MNXR164226	2.4.1.M35
MNXR164227	2.4.1.M35
MNXR164228	1.14.99.M8
MNXR164229	1.23.5
MNXR164230	1.3.99
MNXR164231	
MNXR164232	
MNXR164233	5.1.3
MNXR164234	4.1.1.106
MNXR164235	4.1.1.106
MNXR164236	
MNXR164237	2.3.2.13
MNXR164238	4.1.99.13
MNXR164239	4.1.99.13
MNXR164240	4.1.99.13
MNXR164241	4.1.99.3
MNXR164242	4.1.99.3
MNXR164243	4.1.99.3
MNXR164244	4.1.99.3
MNXR164245	4.1.99.3
MNXR164246	4.1.99.3
MNXR164251	2.5.1.M17
MNXR164252	2.5.1.M17
MNXR164253	3.1.1.79
MNXR164254	3.1.1.79
MNXR164255	3.1.1.79
MNXR164256	1.14.20.14
MNXR164257	1.14.20.14
MNXR164258	1.14.20.14
MNXR164259	1.14.20.14
MNXR164260	1.14.20.14
MNXR164264	2.4.2.21
MNXR164265	2.4.2.21
MNXR164266	2.4.2.21
MNXR164267	2.4.2.21
MNXR164268	3.1.1.5
MNXR164269	3.1.1.5
MNXR164270	2.4.2.21
MNXR164271	2.3.1.M50
MNXR164272	
MNXR164273	2.5.1.17
MNXR164274	2.5.1.ck
MNXR164275	
MNXR164276	2.5.1.17
MNXR164277	
MNXR164278	
MNXR164279	
MNXR164280	
MNXR164281	
MNXR164282	2.1.1.348
MNXR164283	
MNXR164284	
MNXR164285	
MNXR164286	
MNXR164287	2.4.1
MNXR164288	2.4.1.17
MNXR164290	2.4.1.17
MNXR164292	
MNXR164293	
MNXR164294	
MNXR164295	
MNXR164296	2.5.1.17
MNXR164297	2.5.1.17
MNXR164298	2.5.1.151
MNXR164299	1.14.17.1
MNXR164300	1.14.17.1
MNXR164301	2.7.1.183
MNXR164302	2.4.1.313
MNXR164303	2.4.1.312
MNXR164304	2.7.8
MNXR164305	2.7.8
MNXR164306	2.4.2.61
MNXR164307	2.4.1
MNXR164308	2.4.2
MNXR164309	2.4.1
MNXR164310	2.3.1.22
MNXR164311	
MNXR164312	
MNXR164313	
MNXR164314	2.3.1
MNXR164315	1.14.13.M66
MNXR164316	
MNXR164317	6.2.1.61
MNXR164318	6.2.1.ab
MNXR164319	
MNXR164320	6.2.1.61
MNXR164321	6.2.1.ac
MNXR164322	
MNXR164323	6.2.1.ac
MNXR164324	6.2.1.ac
MNXR164325	
MNXR164326	6.2.1.ac
MNXR164327	6.2.1.ab
MNXR164328	
MNXR164329	6.2.1.ab
MNXR164330	
MNXR164331	6.2.1.66
MNXR164332	
MNXR164333	
MNXR164334	6.2.1.66
MNXR164335	2.3.1
MNXR164336	2.3.1
MNXR164337	2.3.1
MNXR164338	
MNXR164339	6.2.1.aa
MNXR164340	6.2.1.aa
MNXR164341	
MNXR164342	6.2.1.aa
MNXR164343	
MNXR164344	6.2.1.61
MNXR164345	
MNXR164346	6.2.1.ae
MNXR164347	
MNXR164348	
MNXR164349	2.7.8.7
MNXR164350	
MNXR164351	6.2.1.67
MNXR164352	6.2.1.67
MNXR164353	6.2.1.67
MNXR164354	6.2.1.68
MNXR164355	
MNXR164356	
MNXR164357	6.2.1.68
MNXR164358	2.3.1
MNXR164359	2.3.1
MNXR164360	
MNXR164361	2.7.8.7
MNXR164362	6.2.1.62
MNXR164363	2.3.1
MNXR164364	
MNXR164365	
MNXR164366	6.2.1.63
MNXR164367	2.3.1
MNXR164368	2.3.1
MNXR164369	2.3.1
MNXR164371	3.13.1.M4
MNXR164372	
MNXR164373	1.13.12.M3
MNXR164374	
MNXR164375	2.1.1.M46
MNXR164376	4.2.3
MNXR164377	1.14.20.15
MNXR164378	3.5.1.133
MNXR164379	3.4.19.13
MNXR164380	3.4.17.b
MNXR164381	3.4.19.13
MNXR164382	2.1.1
MNXR164383	2.4.1
MNXR164385	3.4.13.23
MNXR164386	
MNXR164387	1.7.2.3
MNXR164388	1.7.2.3
MNXR164389	1.8.4.2
MNXR164390	2.7.8
MNXR164391	
MNXR164392	1.14.14.159
MNXR164393	1.14.14.159
MNXR164394	1.14.14.160
MNXR164395	4.3.3.2
MNXR164396	1.14.14.161
MNXR164397	
MNXR164398	1.14.14.162
MNXR164399	1.14.19.76
MNXR164400	1.14.14.M29
MNXR164401	1.14.14.82
MNXR164402	1.14.14.M29
MNXR164403	1.14.14.162
MNXR164404	
MNXR164405	1.17.4.4
MNXR164406	
MNXR164407	
MNXR164408	
MNXR164409	1.14.14.78
MNXR164410	1.14.14
MNXR164411	
MNXR164412	
MNXR164413	1.14.14.78
MNXR164414	2.4.1;2.4.1.-
MNXR164415	2.4.1;2.4.1.-
MNXR164416	2.4.1;2.4.1.-
MNXR164417	2.4.1;2.4.1.-
MNXR164418	2.4.1;2.4.1.-
MNXR164419	1.14.14
MNXR164420	1.14.19
MNXR164421	1.14.14.M30
MNXR164422	1.14.14.M30
MNXR164423	2.4.1
MNXR164424	
MNXR164425	
MNXR164426	1.14.14.M32
MNXR164427	
MNXR164428	
MNXR164429	
MNXR164430	
MNXR164431	1.14.14.M34
MNXR164432	1.14.18.10
MNXR164433	1.14.18.11
MNXR164434	1.14.18.11
MNXR164435	1.14.14
MNXR164436	3.1.1.96
MNXR164437	3.1.1.96
MNXR164438	1.14.14.M35
MNXR164439	7.2.4.3
MNXR164440	7.2.4.5
MNXR164441	3.8.1.5
MNXR164442	1.14.14.95
MNXR164443	3.2.1.55
MNXR164444	
MNXR164445	
MNXR164446	
MNXR164447	
MNXR164448	2.3.1.269
MNXR164449	1.11.1
MNXR164450	3.1.3
MNXR164451	
MNXR164452	1.14.14.145
MNXR164453	1.14.14.145
MNXR164454	1.14.14.145
MNXR164455	
MNXR164456	
MNXR164457	1.14.14.151
MNXR164458	
MNXR164459	3.2.1
MNXR164460	2.7.2.b
MNXR164461	
MNXR164462	
MNXR164463	
MNXR164464	
MNXR164465	
MNXR164466	
MNXR164467	
MNXR164468	
MNXR164469	1.14.14
MNXR164470	
MNXR164471	1.14.14.M36
MNXR164472	
MNXR164473	
MNXR164474	
MNXR164475	6.2.1.60
MNXR164476	2.3.1.293
MNXR164477	2.3.1.294
MNXR164478	2.3.1.M60
MNXR164479	2.3.1.M61
MNXR164480	2.3.1.M62
MNXR164481	2.3.1.M63
MNXR164482	2.7.99
MNXR164483	2.3.1.M63
MNXR164484	1.14.15.M8
MNXR164485	3.1.2.M5
MNXR164486	2.3.1.M63
MNXR164487	1.14.15.M8
MNXR164488	3.1.2.M5
MNXR164489	6.3.2.M13
MNXR164490	6.3.2.M13
MNXR164491	2.7.7
MNXR164492	
MNXR164493	
MNXR164494	1.14.14
MNXR164495	1.14.14.163
MNXR164496	
MNXR164497	2.1.1
MNXR164498	4.6.1.22
MNXR164499	
MNXR164500	
MNXR164501	4.6.1.20
MNXR164502	
MNXR164503	4.6.1.18
MNXR164504	4.6.1.18
MNXR164505	
MNXR164506	
MNXR164507	
MNXR164508	3.4.16.6;3.4.17.10;3.4.17.12;3.4.17.2;3.4.17.20;3.4.17.22
MNXR164509	2.4.1.25;3.2.1.33
MNXR164510	
MNXR164511	1.8.4.16
MNXR164512	1.8.5.9
MNXR164513	
MNXR164514	
MNXR164515	
MNXR164516	1.13.11.M11
MNXR164517	6.2.1.2
MNXR164518	2.3.2.33
MNXR164519	
MNXR164520	
MNXR164521	
MNXR164522	
MNXR164523	
MNXR164524	
MNXR164525	
MNXR164526	
MNXR164527	1.3.1.36
MNXR164528	1.3.1.36
MNXR164529	1.14.19.M23
MNXR164530	
MNXR164531	
MNXR164532	2.1.1.M49
MNXR164533	2.1.1.M49
MNXR164534	1.14.14.104
MNXR164535	
MNXR164536	1.3.1.M19
MNXR164537	1.5.1
MNXR164538	2.5.1.60
MNXR164539	2.5.1.60
MNXR164540	2.5.1.60
MNXR164541	
MNXR164542	
MNXR164544	3.1.1.109
MNXR164545	3.1.1.109
MNXR164546	3.1.1.109
MNXR164547	
MNXR164548	
MNXR164549	
MNXR164550	
MNXR164551	
MNXR164552	
MNXR164553	
MNXR164554	
MNXR164555	1.14.14.164
MNXR164556	1.14.14.164
MNXR164557	
MNXR164558	2.8.1.7
MNXR164559	
MNXR164560	
MNXR164561	1.14.14.165
MNXR164562	1.14.14.M40
MNXR164563	1.1.3
MNXR164564	
MNXR164565	1.14.14.170
MNXR164566	
MNXR164567	1.14.14.169
MNXR164568	
MNXR164569	
MNXR164570	1.8.4.16
MNXR164572	
MNXR164573	3.5.1.131
MNXR164574	3.5.1.131
MNXR164575	1.3.8.M1
MNXR164576	
MNXR164577	
MNXR164578	1.8.5.3
MNXR164579	
MNXR164580	
MNXR164581	
MNXR164582	
MNXR164583	
MNXR164584	
MNXR164585	
MNXR164586	2.1.1.M50
MNXR164587	
MNXR164588	
MNXR164589	
MNXR164590	
MNXR164591	1.14.13.246
MNXR164592	1.1.1.417
MNXR164593	1.1.1.170
MNXR164594	1.1.1.417
MNXR164595	1.1.1.417
MNXR164596	1.3.1.72
MNXR164597	
MNXR164598	
MNXR164599	
MNXR164600	
MNXR164601	1.14.13.246
MNXR164602	1.1.1.417
MNXR164603	
MNXR164604	
MNXR164605	
MNXR164606	
MNXR164607	
MNXR164608	
MNXR164609	1.14.15.36
MNXR164610	1.14.15.M10
MNXR164611	1.17.99.8
MNXR164612	1.17.99.8
MNXR164613	1.17.99.8
MNXR164614	1.1.1
MNXR164615	3.7.1
MNXR164616	
MNXR164617	1.10.3.17
MNXR164618	
MNXR164619	
MNXR164620	
MNXR164621	2.3.1.16
MNXR164622	
MNXR164623	
MNXR164624	3.1.6.d
MNXR164625	3.1.6.c
MNXR164626	2.4.1.362
MNXR164627	1.8.5.9
MNXR164628	
MNXR164629	1.8.4.16
MNXR164631	
MNXR164632	1.3.3.8
MNXR164633	1.14.19
MNXR164634	1.3.3.8
MNXR164635	1.3.3.8
MNXR164636	2.1.1
MNXR164637	1.14.15.M57
MNXR164638	1.14.11.63
MNXR164639	1.8.98.7
MNXR164640	1.1.98.7
MNXR164641	1.14.11.ak
MNXR164642	1.14.11.ak
MNXR164643	1.14.11.ak
MNXR164644	1.14.11.ak
MNXR164645	1.14.11.ak
MNXR164646	1.14.11.ak
MNXR164647	1.14.11.ak
MNXR164648	1.14.11.ak
MNXR164649	1.19.6.1
MNXR164650	1.18.6.1
MNXR164651	6.2.1
MNXR164652	1.14.99.65
MNXR164653	1.14.99.68
MNXR164654	
MNXR164655	2.3.1
MNXR164656	1.14.99.67
MNXR164657	
MNXR164658	6.2.1.M32
MNXR164659	
MNXR164660	
MNXR164661	2.3.1.26
MNXR164662	2.3.1.26
MNXR164663	2.3.1.26
MNXR164664	2.3.1.26
MNXR164665	2.3.1.26
MNXR164666	2.3.1.26
MNXR164667	2.3.1.26
MNXR164668	2.3.1.26
MNXR164669	2.3.1.26
MNXR164670	
MNXR164671	
MNXR164672	1.14.15.37
MNXR164673	
MNXR164674	
MNXR164675	
MNXR164676	
MNXR164677	1.14.19
MNXR164678	1.14.13.M73
MNXR164679	
MNXR164680	
MNXR164681	
MNXR164682	
MNXR164683	
MNXR164684	1.1.1
MNXR164685	5.4.99
MNXR164686	1.1.1
MNXR164687	
MNXR164688	2.3.1.M73
MNXR164689	2.1.1
MNXR164690	
MNXR164691	2.1.1
MNXR164692	
MNXR164693	
MNXR164694	1.14.15.M14
MNXR164695	6.2.1.al
MNXR164696	2.3.1
MNXR164697	1.14.13.M73
MNXR164698	
MNXR164699	
MNXR164700	6.2.1.al
MNXR164701	1.14.13.M73
MNXR164702	
MNXR164703	1.14.15.M14
MNXR164704	2.1.1
MNXR164705	
MNXR164706	2.3.1.M74
MNXR164707	2.3.1
MNXR164708	
MNXR164709	1.14.13.M73
MNXR164710	2.3.1
MNXR164711	6.2.1.al
MNXR164712	1.14.15
MNXR164713	
MNXR164714	2.1.1
MNXR164715	1.14.15
MNXR164716	2.3.1
MNXR164717	
MNXR164718	4.1.1
MNXR164719	1.14.15
MNXR164720	4.3.3
MNXR164721	3.5.99
MNXR164722	1.14.15
MNXR164723	1.14.19.M25
MNXR164724	2.3.1.M75
MNXR164725	2.3.1
MNXR164726	
MNXR164727	1.14.13.M73
MNXR164728	2.3.1
MNXR164729	6.2.1.al
MNXR164730	2.4.1
MNXR164731	2.4.1
MNXR164732	2.4.1
MNXR164733	1.14.15.M17
MNXR164734	6.2.1.al
MNXR164735	2.4.1
MNXR164736	
MNXR164737	
MNXR164738	
MNXR164739	
MNXR164740	
MNXR164741	2.1.3
MNXR164742	
MNXR164743	2.1.3
MNXR164744	
MNXR164745	
MNXR164746	2.3.1.M77
MNXR164747	2.3.1.M78
MNXR164748	6.2.1.al
MNXR164749	
MNXR164750	
MNXR164751	1.1.1.330
MNXR164752	4.2.1.134
MNXR164753	1.3.1.93
MNXR164754	2.3.1.199
MNXR164755	1.1.1.330
MNXR164756	4.2.1.134
MNXR164757	1.3.1.93
MNXR164758	2.3.1.199
MNXR164759	1.1.1.330
MNXR164760	4.2.1.134
MNXR164761	1.3.1.93
MNXR164762	2.3.1.24
MNXR164763	1.14.14.177
MNXR164764	6.2.1.M34
MNXR164765	3.1.2
MNXR164766	2.3.1.298
MNXR164767	2.3.1.296
MNXR164768	2.3.1.298
MNXR164769	2.3.1.296
MNXR164770	2.3.1.298
MNXR164771	2.3.1.296
MNXR164772	2.3.1.296
MNXR164773	2.3.1.297
MNXR164774	2.3.1.298
MNXR164775	2.3.1.199
MNXR164776	2.3.1.199
MNXR164777	2.3.1.298
MNXR164778	2.3.1.296
MNXR164779	1.14.14.177
MNXR164780	6.2.1.M34
MNXR164781	1.14.18.6
MNXR164782	2.3.1.298
MNXR164783	1.14.18.5
MNXR164784	2.3.1.M71
MNXR164785	2.3.1.24
MNXR164786	2.3.1.24
MNXR164787	2.3.1.24
MNXR164788	6.3.2.2
MNXR164789	6.3.2.3
MNXR164790	3.1.21
MNXR164791	4.4.1
MNXR164792	4.1.1
MNXR164793	
MNXR164794	2.3.2.v
MNXR164795	4.2.1.M27
MNXR164796	6.2.1.M35
MNXR164797	4.2.1.M28
MNXR164798	1.3.1.M23
MNXR164799	
MNXR164800	5.3.3.M5
MNXR164801	2.3.1.dp
MNXR164802	2.1.1.M52
MNXR164803	3.1.3
MNXR164804	2.3.1.dp
MNXR164805	2.3.2.v
MNXR164806	3.1.4
MNXR164807	2.3.1.dp
MNXR164808	1.14.18.9
MNXR164809	1.1.1.418
MNXR164810	1.1.1.270
MNXR164811	5.5.1.9
MNXR164812	1.14.14.154
MNXR164813	1.3.1.70
MNXR164814	1.14.18.M9
MNXR164815	1.1.1.418
MNXR164816	1.1.1.270
MNXR164817	1.14.14.154
MNXR164818	1.3.1.70
MNXR164819	1.14.11.70
MNXR164820	2.8.2
MNXR164821	2.1.4
MNXR164822	2.3.1
MNXR164823	6.2.1
MNXR164824	2.3.1
MNXR164825	
MNXR164826	
MNXR164827	2.3.1
MNXR164828	2.3.3.M3
MNXR164829	4.2.1.M29
MNXR164830	2.1.1
MNXR164831	5.3.3
MNXR164832	2.3.1
MNXR164833	2.3.3.M3
MNXR164834	4.2.1.M29
MNXR164835	2.1.1
MNXR164836	5.3.3
MNXR164837	2.3.1
MNXR164838	2.3.1
MNXR164839	2.3.1
MNXR164840	2.3.1
MNXR164841	
MNXR164842	3.2.2
MNXR164843	4.1.1.M15
MNXR164844	2.3.1.39
MNXR164845	2.3.1.39
MNXR164846	2.3.1
MNXR164847	
MNXR164848	
MNXR164849	
MNXR164850	1.14.13
MNXR164851	2.3.1.39
MNXR164852	
MNXR164853	
MNXR164854	
MNXR164855	
MNXR164856	
MNXR164857	2.3.1.M81
MNXR164858	2.3.1.39
MNXR164859	4.1.1.M15
MNXR164860	4.2.1.M29
MNXR164861	3.2.1.M21
MNXR164862	3.1.4.54
MNXR164863	2.3.1.M82
MNXR164864	3.5.1.23
MNXR164865	1.1.1.102
MNXR164866	2.3.1.M82
MNXR164867	2.7.8.2
MNXR164868	2.3.1.51
MNXR164869	3.1.3.4
MNXR164870	3.1.4.54
MNXR164871	3.1.4.54
MNXR164872	3.1.4.54
MNXR164873	3.1.4.54
MNXR164874	3.1.4.11
MNXR164875	3.1.1.ae
MNXR164876	3.1.1.ae
MNXR164877	3.1.1.116
MNXR164878	3.1.4.11
MNXR164879	2.7.7.41
MNXR164880	2.7.8.11
MNXR164881	2.7.1.67
MNXR164882	2.7.1.68
MNXR164883	3.1.1.ae
MNXR164884	3.1.4.4
MNXR164885	2.7.8.2
MNXR164886	3.1.4.3
MNXR164887	3.1.3.4
MNXR164888	3.1.4.11
MNXR164889	3.1.1.ae
MNXR164890	3.1.1.ae
MNXR164891	3.1.1.ae
MNXR164892	3.1.1.111
MNXR164893	3.1.1.4
MNXR164894	3.1.1.111
MNXR164895	3.1.1.4
MNXR164896	3.1.4.39
MNXR164897	3.1.1.4
MNXR164898	3.1.4.39
MNXR164899	3.1.4.54
MNXR164900	3.1.4.39
MNXR164901	3.1.1.4
MNXR164902	3.1.4.54
MNXR164903	3.1.1.4
MNXR164904	3.1.1.4
MNXR164905	3.1.4.46
MNXR164906	3.1.1.4
MNXR164907	3.1.1.32
MNXR164908	3.1.1.32
MNXR164909	3.1.1.4
MNXR164910	3.1.1.4
MNXR164911	2.3.1.M82
MNXR164912	2.3.1.51
MNXR164913	3.1.3.4
MNXR164914	2.7.8.2
MNXR164915	2.3.1.M82
MNXR164916	
MNXR164917	
MNXR164918	1.13.11.34
MNXR164919	1.13.11.31
MNXR164920	
MNXR164921	
MNXR164922	1.13.11.33
MNXR164923	
MNXR164924	1.13.11
MNXR164925	1.13.11.34
MNXR164926	1.13.11.34
MNXR164927	1.13.11.34
MNXR164928	1.13.11.34
MNXR164929	
MNXR164930	
MNXR164932	
MNXR164933	
MNXR164934	
MNXR164935	
MNXR164936	1.14.11.73
MNXR164937	
MNXR164938	
MNXR164939	
MNXR164940	1.14.11.67
MNXR164941	1.14.11.M17
MNXR164942	1.14.11.M18
MNXR164943	2.1.1.364
MNXR164944	2.1.1.367
MNXR164945	2.1.1.369
MNXR164946	
MNXR164947	
MNXR164948	2.1.1.361
MNXR164949	
MNXR164950	
MNXR164951	
MNXR164952	
MNXR164953	
MNXR164954	2.1.1.362
MNXR164955	
MNXR164956	2.1.1.366
MNXR164957	
MNXR164958	
MNXR164959	
MNXR164960	
MNXR164961	2.1.1.354
MNXR164962	2.1.1.355
MNXR164963	2.1.1.356
MNXR164964	2.1.1.359
MNXR164965	2.1.1.360
MNXR164966	
MNXR164967	
MNXR164968	
MNXR164969	
MNXR164970	
MNXR164971	
MNXR164972	
MNXR164973	
MNXR164974	
MNXR164975	
MNXR164976	
MNXR164977	
MNXR164978	
MNXR164979	
MNXR164980	
MNXR164981	
MNXR164982	1.14.11
MNXR164983	
MNXR164984	1.14.11.68
MNXR164985	1.14.11.65
MNXR164986	1.14.11.66
MNXR164987	1.14.11.69
MNXR164988	1.14.99.66
MNXR164989	2.5.1.141
MNXR164990	
MNXR164991	
MNXR164992	2.7.1.91
MNXR164993	1.2.1.3
MNXR164994	2.1.1.357
MNXR164995	
MNXR164996	
MNXR164997	
MNXR164998	
MNXR164999	3.2.2.M2
MNXR165000	3.2.2.M2
MNXR165001	3.2.2.M2
MNXR165002	3.2.2.M2
MNXR165003	1.1.2.M2
MNXR165004	3.1.1
MNXR165005	1.1.1.M55
MNXR165006	2.3.1
MNXR165007	3.1.2
MNXR165008	1.1.1.201
MNXR165009	
MNXR165010	
MNXR165011	
MNXR165012	1.1.99.13
MNXR165013	1.1.99.13
MNXR165014	1.1.99.13
MNXR165015	1.1.99.13
MNXR165016	1.11.1.25
MNXR165017	
MNXR165018	
MNXR165019	1.11.1.28
MNXR165020	
MNXR165021	
MNXR165022	1.11.1.27
MNXR165023	
MNXR165024	
MNXR165025	
MNXR165026	
MNXR165027	1.11.1.29
MNXR165028	1.14.15
MNXR165029	1.1.1
MNXR165030	4.4.1.m
MNXR165031	
MNXR165032	
MNXR165033	6.3.2.34
MNXR165034	6.3.2.34
MNXR165035	6.3.2.34
MNXR165036	6.3.2.34
MNXR165037	6.3.2.34
MNXR165038	6.3.2.34
MNXR165039	2.1.2.5
MNXR165040	3.5.1.68
MNXR165041	3.5.1.68
MNXR165043	
MNXR165044	1.14.14.173
MNXR165045	
MNXR165046	3.1.8.1
MNXR165047	
MNXR165048	1.14.14.172
MNXR165049	
MNXR165050	1.14.14.172
MNXR165051	1.14.14.172
MNXR165052	3.1.8.1
MNXR165053	3.1.8.1
MNXR165054	3.1.8.1
MNXR165055	3.1.8.1
MNXR165056	3.1.8.1
MNXR165057	
MNXR165058	1.13.11.89
MNXR165059	1.3.1.122
MNXR165060	5.5.1
MNXR165061	
MNXR165062	
MNXR165063	
MNXR165064	1.1.1
MNXR165065	
MNXR165066	5.4.99
MNXR165067	2.9.1.3
MNXR165068	3.7.1.25
MNXR165069	4.2.1.80
MNXR165070	1.16.1.10
MNXR165071	1.16.1.10
MNXR165072	1.16.1.7
MNXR165073	
MNXR165074	
MNXR165075	
MNXR165076	2.6.1
MNXR165077	2.3.1.M83
MNXR165078	2.3.1.M84
MNXR165079	2.1.1.M64
MNXR165080	2.1.1.M65
MNXR165081	1.14.11.M27
MNXR165082	2.7.1.130
MNXR165083	2.4.1.182
MNXR165084	3.6.1.54
MNXR165085	2.3.1.191
MNXR165086	3.5.1.108
MNXR165087	2.3.1.129
MNXR165088	2.4.99.12
MNXR165089	2.4.99.13
MNXR165090	2.3.1.241
MNXR165091	2.3.1
MNXR165092	
MNXR165093	1.14.11
MNXR165094	
MNXR165095	
MNXR165096	2.1.1
MNXR165097	5.1.3
MNXR165098	2.5.1
MNXR165099	1.14.11
MNXR165100	1.14.11
MNXR165101	1.14.14.M43
MNXR165102	
MNXR165103	
MNXR165104	2.4.1.M50
MNXR165105	
MNXR165106	
MNXR165107	
MNXR165108	2.4.1.M51
MNXR165109	
MNXR165110	2.4.1.M52
MNXR165111	2.4.1.M53
MNXR165112	
MNXR165113	2.4.1
MNXR165114	2.3.1
MNXR165115	7.6.2.2
MNXR165116	2.5.1
MNXR165117	1.14.14
MNXR165118	1.14.11
MNXR165119	5.3.3
MNXR165120	3.4.17.24
MNXR165121	3.4.17.24
MNXR165122	1.17.3.M1
MNXR165123	
MNXR165124	
MNXR165125	4.1.1
MNXR165126	1.14.13
MNXR165127	
MNXR165128	6.2.1
MNXR165129	6.2.1
MNXR165130	6.2.1
MNXR165131	6.2.1
MNXR165132	1.1.1
MNXR165133	4.1.1
MNXR165134	3.5.2.6
MNXR165135	4.1.99.3
MNXR165136	
MNXR165137	
MNXR165138	1.14.14
MNXR165139	1.14.14
MNXR165140	1.14.14
MNXR165141	1.14.11
MNXR165142	
MNXR165143	
MNXR165144	
MNXR165145	
MNXR165146	1.14.14.M44
MNXR165147	1.14.14.M44
MNXR165148	1.14.14.M44
MNXR165149	2.3.1.251
MNXR165150	2.3.1.251
MNXR165151	2.3.1.251
MNXR165152	2.3.1.251
MNXR165153	2.3.1.251
MNXR165154	
MNXR165155	1.2.1
MNXR165156	
MNXR165157	
MNXR165158	2.7.1.230
MNXR165159	
MNXR165160	
MNXR165161	
MNXR165162	2.3.1.41
MNXR165163	1.1.1.425
MNXR165164	
MNXR165165	1.14.14
MNXR165166	1.14.14
MNXR165167	
MNXR165168	
MNXR165169	2.4.1
MNXR165170	2.3.1
MNXR165171	1.14.14.M45
MNXR165172	1.14.14.M47
MNXR165173	2.3.1.M86
MNXR165174	1.3.1.M26
MNXR165175	2.1.1.M66
MNXR165176	2.4.1
MNXR165177	2.4.1.M56
MNXR165178	1.14.14.M45
MNXR165179	2.3.1.M87
MNXR165180	1.14.14.M45
MNXR165181	1.14.14.M46
MNXR165182	2.4.1
MNXR165183	1.14.14.M46
MNXR165184	2.4.1
MNXR165185	2.4.1.M56
MNXR165186	2.4.1
MNXR165187	3.5.1.M13
MNXR165188	2.3.1.M87
MNXR165189	2.3.1.M87
MNXR165190	3.2.1.M22
MNXR165191	3.2.1.M23
MNXR165192	2.3.1
MNXR165193	2.4.1.M58
MNXR165194	6.5.1.9
MNXR165195	3.1.4.61
MNXR165196	
MNXR165197	7.1.1.7
MNXR165198	1.10.3.12;7.1.1.7
MNXR165199	1.3.1.34
MNXR165200	1.3.1.34
MNXR165201	
MNXR165202	
MNXR165203	
MNXR165204	
MNXR165205	
MNXR165206	
MNXR165207	
MNXR165208	2.1.1.M67
MNXR165209	1.14.13.M76
MNXR165210	1.14.13.M76
MNXR165211	1.14.13.M76
MNXR165212	1.14.13.M76
MNXR165213	
MNXR165214	1.20.1.M1
MNXR165215	1.20.1.M1
MNXR165216	
MNXR165217	
MNXR165218	1.13.11.M19
MNXR165219	
MNXR165220	
MNXR165221	
MNXR165222	
MNXR165223	
MNXR165224	
MNXR165225	2.1.1.137
MNXR165227	1.14.13.M77
MNXR165228	
MNXR165229	2.4.1.373
MNXR165230	3.2.2.M3
MNXR165231	4.3.99.M4
MNXR165232	7.2.2
MNXR165233	2.4.1
MNXR165234	2.2.1.3
MNXR165235	5.2.1.M1
MNXR165236	3.1.3.M8
MNXR165237	3.4.22.M1
MNXR165238	3.1.1.M21
MNXR165239	4.2.99.M2
MNXR165240	4.3.3.M2
MNXR165241	4.2.99.M2
MNXR165243	
MNXR165244	
MNXR165245	
MNXR165246	3.6.1
MNXR165247	
MNXR165250	
MNXR165251	1.8.4.15
MNXR165252	
MNXR165253	1.16.1.9
MNXR165254	2.6.1.82
MNXR165255	1.1.5.13
MNXR165256	
MNXR165257	2.4.1
MNXR165258	2.3.1
MNXR165259	2.4.1
MNXR165260	2.4.1
MNXR165261	2.3.1
MNXR165262	
MNXR165263	
MNXR165264	
MNXR165265	3.2.2
MNXR165266	2.4.1
MNXR165267	2.3.1
MNXR165268	2.4.1
MNXR165269	2.3.1
MNXR165270	2.3.1
MNXR165271	2.3.1
MNXR165272	2.3.1
MNXR165273	2.3.1
MNXR165274	2.4.2
MNXR165275	2.4.1
MNXR165276	3.2.1.21
MNXR165277	3.2.1
MNXR165278	3.2.1
